m,M,epsilon_of_M,delta_of_M,original_average,difference_laplace_suppression,difference_gaussian_suppression
0.1,0.9,8.029507033393072,2.0250405006075078e-10,42.82262322623226,0.0004212091682597,
0.1,0.8,7.055250284336993,2.0250405006075078e-10,42.82262322623226,0.0004570910396817,
0.1,0.7,6.08177132813837,2.0250405006075078e-10,42.82262322623226,0.0005619553236793,
0.1,0.6,5.10760714011372,2.0250405006075078e-10,42.82262322623226,0.000626830309837,
0.1,0.5,4.132792239318897,2.0250405006075078e-10,42.82262322623226,0.0008312499807768,
0.1,0.4,3.15735860038312,2.0250405006075078e-10,42.82262322623226,0.0011089901326965,
0.1,0.3,2.181335897592665,2.0250405006075078e-10,42.82262322623226,0.0016875147716202,
0.1,0.2,1.204751720390425,2.0250405006075078e-10,42.82262322623226,0.0028476694293509,0.0140929723350888
0.1,0.1,0.2276317642164649,2.0250405006075078e-10,42.82262322623226,0.0158257777653955,0.0762627292273131
0.2,0.9,4.184423931697394,1.8000360005400076e-10,42.82262322623226,0.0008185726150925,
0.2,0.8,3.0573522448022388,1.8000360005400076e-10,42.82262322623226,0.0010820072848761,
0.2,0.7,2.5817713281383705,1.8000360005400076e-10,42.82262322623226,0.0013255663447354,
0.2,0.6,2.1076071401137213,1.8000360005400076e-10,42.82262322623226,0.0015603426830029,
0.2,0.5,1.632792239318899,1.8000360005400076e-10,42.82262322623226,0.0019751995056252,0.0106530166714257
0.2,0.4,1.1573586003831198,1.8000360005400076e-10,42.82262322623226,0.0028855446335564,0.014766310804777
0.2,0.3,0.6813358975926657,1.8000360005400076e-10,42.82262322623226,0.0050856311906622,0.0263511621513744
0.2,0.2,0.2047517203904248,1.8000360005400076e-10,42.82262322623226,0.0170448389817817,0.0849112721466783
0.3,0.9,3.1680653810118526,1.5750315004725067e-10,42.82262322623226,0.0010781615520119,
0.3,0.8,1.831825639857176,1.5750315004725067e-10,42.82262322623226,0.001848230728356,0.0100205184029686
0.3,0.7,1.4170752389268555,1.5750315004725067e-10,42.82262322623226,0.0025160381084186,0.012547610091231
0.3,0.6,1.107607140113722,1.5750315004725067e-10,42.82262322623226,0.0030629844503454,0.0164300493357555
0.3,0.5,0.7994589059855651,1.5750315004725067e-10,42.82262322623226,0.0042736609901357,0.02153691192183
0.3,0.4,0.4906919337164526,1.5750315004725067e-10,42.82262322623226,0.0067526280900903,0.0353320539235164
0.3,0.3,0.1813358975926657,1.5750315004725067e-10,42.82262322623226,0.0193681439570524,0.1023613167373114
0.4,0.9,2.594772667953173,1.3500270004050048e-10,42.82262322623226,0.0011849606236624,
0.4,0.8,1.2587587916218517,1.3500270004050048e-10,42.82262322623226,0.0026532582498139,0.0137973858889607
0.4,0.7,0.8614405358423055,1.3500270004050048e-10,42.82262322623226,0.0041733900063066,0.0205771986693227
0.4,0.6,0.608842815911888,1.3500270004050048e-10,42.82262322623226,0.0056405049140957,0.0293258309750062
0.4,0.5,0.3827922393188983,1.3500270004050048e-10,42.82262322623226,0.0086334174340246,0.0453790165947063
0.4,0.4,0.1573586003831194,1.3500270004050048e-10,42.82262322623226,0.0228700380683462,0.1126760611971234
0.5,0.9,2.0817713281383723,1.1250225003375047e-10,42.82262322623226,0.0015649485800052,
0.5,0.8,0.8877165533807067,1.1250225003375047e-10,42.82262322623226,0.0039143391112539,0.0203412010313265
0.5,0.7,0.5281196739639038,1.1250225003375047e-10,42.82262322623226,0.006701749794392,0.033049883493506
0.5,0.6,0.3136329875496595,1.1250225003375047e-10,42.82262322623226,0.0108691864177331,0.054883935784519
0.5,0.5,0.1327922393188982,1.1250225003375047e-10,42.82262322623226,0.025998581877793,0.124914532544157
0.6,0.9,1.5685987243816586,9.000180002700038e-11,42.82262322623226,0.002232829931388,0.010918845998352
0.6,0.8,0.5900686112809056,9.000180002700038e-11,42.82262322623226,0.006079960548917,0.0300060422700438
0.6,0.7,0.2850142197159535,9.000180002700038e-11,42.82262322623226,0.0115413337823297,0.0591093031697076
0.6,0.6,0.1076071401137224,9.000180002700038e-11,42.82262322623226,0.0284650856172161,0.1560728075178469
0.7,0.9,1.0552502843369955,6.750135002025028e-11,42.82262322623226,0.0033527702642305,0.0170680889237494
0.7,0.8,0.3190579893061341,6.750135002025028e-11,42.82262322623226,0.0111060623146578,0.0550326686857446
0.7,0.7,0.08177132813837,6.750135002025028e-11,42.82262322623226,0.0405605926392123,0.2187884420524778
0.8,0.9,0.5417212500717896,4.5000900013500165e-11,42.82262322623226,0.0060875596434673,0.0340015868581107
0.8,0.8,0.0552502843369952,4.5000900013500165e-11,42.82262322623226,0.0601288772450486,0.3072864762435131
0.9,0.9,0.02800666788532,2.250045000675008e-11,42.82262322623226,0.1188857324122158,0.6985196146574214
0.01,0.09,8.229891237735247,2.2275445506682583e-10,42.82262322623226,0.0004233027142088,
0.01,0.08,7.232145617540397,2.2275445506682583e-10,42.82262322623226,0.0004614224794381,
0.01,0.07,6.234394926546605,2.2275445506682583e-10,42.82262322623226,0.0005555484151832,
0.01,0.06,5.23663918751428,2.2275445506682583e-10,42.82262322623226,0.0006578918693908,
0.01,0.05,4.238878423050941,2.2275445506682583e-10,42.82262322623226,0.0007837472721676,
0.01,0.04,3.241112655612566,2.2275445506682583e-10,42.82262322623226,0.0010753354572488,
0.01,0.03,2.243341907504956,2.2275445506682583e-10,42.82262322623226,0.0015984020692939,
0.01,0.02,1.2455662008850723,2.2275445506682583e-10,42.82262322623226,0.0027317369046861,0.0134143013872204
0.01,0.01,0.2477855577623472,2.2275445506682583e-10,42.82262322623226,0.0142567090451818,0.0677873395674743
0.02,0.09,3.7298912377352456,2.2050441006615078e-10,42.82262322623226,0.0009178274547145,
0.02,0.08,3.232145617540396,2.2050441006615078e-10,42.82262322623226,0.0009862628397131,
0.02,0.07,2.734394926546604,2.2050441006615078e-10,42.82262322623226,0.0013599815296329,
0.02,0.06,2.236639187514281,2.2050441006615078e-10,42.82262322623226,0.0015604652441075,
0.02,0.05,1.7388784230509404,2.2050441006615078e-10,42.82262322623226,0.0019127652733999,0.0103902758526939
0.02,0.04,1.2411126556125651,2.2050441006615078e-10,42.82262322623226,0.0026613463742473,0.0131059836325173
0.02,0.03,0.7433419075049564,2.2050441006615078e-10,42.82262322623226,0.0044342379127184,0.023604869553978
0.02,0.02,0.2455662008850724,2.2050441006615078e-10,42.82262322623226,0.0143501292141573,0.0710414640121028
0.03,0.09,2.2298912377352464,2.1825436506547587e-10,42.82262322623226,0.0014504916365837,
0.03,0.08,1.8988122842070636,2.1825436506547587e-10,42.82262322623226,0.0017270327245393,0.0090395691222002
0.03,0.07,1.5677282598799365,2.1825436506547587e-10,42.82262322623226,0.0020456424691033,0.0107561617620841
0.03,0.06,1.2366391875142804,2.1825436506547587e-10,42.82262322623226,0.0025714974143133,0.0150926250513633
0.03,0.05,0.905545089717607,2.1825436506547587e-10,42.82262322623226,0.0036191468625525,0.019561890970338
0.03,0.04,0.5744459889458984,2.1825436506547587e-10,42.82262322623226,0.00577763371149,0.0300668577094415
0.03,0.03,0.2433419075049565,2.1825436506547587e-10,42.82262322623226,0.0139739567817475,0.0748928570687719
0.04,0.09,1.479891237735247,2.1600432006480083e-10,42.82262322623226,0.0024418191463849,0.0115012466881257
0.04,0.08,1.2321456175403964,2.1600432006480083e-10,42.82262322623226,0.0030984445007155,0.0140991918634503
0.04,0.07,0.9843949265466037,2.1600432006480083e-10,42.82262322623226,0.0031592788391912,0.017696839085435
0.04,0.06,0.73663918751428,2.1600432006480083e-10,42.82262322623226,0.0043815323706909,0.0231530515570249
0.04,0.05,0.48887842305094,2.1600432006480083e-10,42.82262322623226,0.006764335045349,0.0349323261304168
0.04,0.04,0.241112655612565,2.1600432006480083e-10,42.82262322623226,0.0139164624983412,0.0700253504538623
0.05,0.09,1.0298912377352465,2.1375427506412579e-10,42.82262322623226,0.0033287998634692,0.0160648340778248
0.05,0.08,0.8321456175403962,2.1375427506412579e-10,42.82262322623226,0.0042941685611349,0.0209076193894975
0.05,0.07,0.6343949265466036,2.1375427506412579e-10,42.82262322623226,0.0057647356223517,0.0269642675568919
0.05,0.06,0.4366391875142801,2.1375427506412579e-10,42.82262322623226,0.0077746450161394,0.0408818962657117
0.05,0.05,0.2388784230509401,2.1375427506412579e-10,42.82262322623226,0.0138535444469194,0.0732843659992484
0.06,0.09,0.7298912377352469,2.115042300634508e-10,42.82262322623226,0.0043906193336542,0.0244691786091442
0.06,0.08,0.5654789508737297,2.115042300634508e-10,42.82262322623226,0.0059314740151924,0.0306505955122769
0.06,0.07,0.40106159321327,2.115042300634508e-10,42.82262322623226,0.0089277587070955,0.0430734680219161
0.06,0.06,0.2366391875142802,2.115042300634508e-10,42.82262322623226,0.0139108309076616,0.0708109722978773
0.07,0.09,0.5156055234495325,2.0925418506277583e-10,42.82262322623226,0.0066907809350192,0.0341062406253982
0.07,0.08,0.3750027603975389,2.0925418506277583e-10,42.82262322623226,0.0086179885282882,0.0457678890776888
0.07,0.07,0.2343949265466034,2.0925418506277583e-10,42.82262322623226,0.014194716847947,0.0759160094540829
0.08,0.09,0.354891237735247,2.0700414006210086e-10,42.82262322623226,0.0103004587859718,0.047796243293247
0.08,0.08,0.2321456175403962,2.0700414006210086e-10,42.82262322623226,0.0146751687380174,0.0770921679048674
0.09,0.09,0.2298912377352469,2.0475409506142587e-10,42.82262322623226,0.0145433720182679,0.0773124347236644
